sale_service_id,cpm_kpi_tt,tt_flag
01GML98,,
01GMLCY,,
01GLT4Y,,
01GMD80,,
01GMD81,,
01GMH7V,,
01GMEJT,,
01GMEJQ,,
01GMKRJ,,
01GMEJK,,
01GMHCE,,
01GMEKV,,
01GLTEL,,
01GML2U,,
01GMHE4,,
01GMHCR,,
01GMHCJ,,
01GMHDU,,
01GMHCN,,
01GMHE3,,
01GMHAW,,
01GMHE8,,
01GMHC8,,
01GMHE0,,
01GMHAV,,
01GMCFW,,
01GMCEQ,,
01GMCGR,,
01GMCDY,,
01GMCF1,,
01GMCEH,,
01GMCE8,,
01GMCFV,,
01GMCGU,,
01GMCEL,,
01GMCF2,,
01GMCGL,,
01GMCEY,,
01GMCG4,,
01GMCFC,,
01GMCF6,,
01GMCDX,,
01GM8MA,,
01GMCF3,,
01GM8J3,,
01GM8M9,,
01GMCF5,,
01GMCGP,,
01GM8GG,,
01GMCE4,,
01GMCEX,,
01GMCG2,,
01GMCE7,,
01GMJ52,,
01GM6RH,,
01GM6JG,,
01GM6JH,,
01GM6FK,,
01GM6R6,,
01GM6F2,,
01GM6EX,,
01GM6FH,,
01GM6QT,,
01GM6F0,,
01GM6EU,,
01GM6EP,,
01GM6JM,,
01GM6LD,,
01GM6LE,,
01GM6JR,,
01GM6JN,,
01GM6JK,,
01GMJ4U,,
01GMJ4W,,
01GM6LA,,
01GM6JP,,
01GM6JQ,,
01GM6JL,,
01GMKA3,,
01GMKWD,,
01GMK6U,,
01GMK6T,,
01GMK6V,,
01GM6DT,,
01GMKA8,,
01GMKWA,,
01GMKWC,,
01GMKWE,,
01GMKW9,,
01GMKWM,,
01GMKWJ,,
01GMKWG,,
01GM6E2,,
01GM6EC,,
01GM6RA,,
01GM6JV,,
01GM6QH,,
01GM6QC,,
01GM6QM,,
01GM6RE,,
01GM6RD,,
01GM6D7,,
01GM6R8,,
01GM6JJ,,
01GM6JU,,
01GM6LC,,
01GM6JT,,
01GLRL1,,
01GLRL2,,
01GMGAC,,
01GLT74,,
01GMH2H,,
01GLQXX,,
01GLRQY,,
01GLQX4,,
01GLRLG,,
01GLRL6,,
01GLTE8,,
01GLTAU,,
01GLQPE,,
01GLQPN,,
01GLQRT,,
01GLQKE,,
01GLT7K,,
01GLQKL,,
01GLQJR,,
01GMGY9,,
01GMGYH,,
01GLRAV,,
01GLRAW,,
01GLR79,,
01GLQRL,,
01GLRAE,,
01GLR87,,
01GMH1A,,
01GMGYK,,
01GMGYU,,
01GLQRM,,
01GMGYM,,
01GLR65,,
01GLR74,,
01GLR85,,
01GLR46,,
01GLR45,,
01GLR49,,
01GLQRK,,
01GLR4A,,
01GLR30,,
01GLR47,,
01GLR4C,,
01GLR48,,
01GLR28,,
01GLR43,,
01GLR44,,
01GMFM2,,
01GMD93,,
01GMD95,,
01GMD8V,,
01GMFM1,,
01GML3U,,
01GML3W,,
01GMF7P,,
01GMG1P,,
01GMG1M,,
01GMFA4,,
01GMF3Y,,
01GMHAT,,
01GMHEG,,
01GMHFC,,
01GMHFA,,
01GMHFE,,
01GMHAR,,
01GMHAU,,
01GMHEL,,
01GMHEH,,
01GMHG5,,
01GMHEN,,
01GMHEM,,
01GMHF9,,
01GMHCL,,
01GMHEF,,
01GMHFD,,
01GMHF7,,
01GMHKP,,
01GMHMM,,
01GMHFF,,
01GMHMV,,
01GMHME,,
01GMHER,,
01GML2T,,
01GMKRW,,
01GMKRV,,
01GMKRX,,
01GMKRU,,
01GML14,,
01GML22,,
01GMKW6,,
01GMKWH,,
01GMKW7,,
01GML54,,
01GML4H,,
01GMKW8,,
01GML01,,
01GMFWF,,
01GMC97,,
01GMC9K,,
01GMC9D,,
01GMCAR,,
01GMC9G,,
01GMC9F,,
01GMC1Y,,
01GMC0A,,
01GMC0F,,
01GMFRQ,,
01GMC1V,,
01GMD9Q,,
01GMDC3,,
